"companyPageUrl","reviewId","companyName","businessUnitId","reviewUrl","reviewDate","reviewDateOfExperience","reviewLabel","isReviewVerified","reviewer","reviewerId","reviewTitle","reviewDescription","reviewRatingScore","reviewersCountry","reviewLanguage","reviewCompanyResponse","scrapedDateTime","scrapedAtReviewPageNumber"
"https://www.trustpilot.com/review/fatllama.com?languages=all&sort=recency","696dfb8a55aeb81118ef74e5","Fat Llama","5af47693a3303b0001bf49c5","https://www.trustpilot.com/reviews/696dfb8a55aeb81118ef74e5","2026-01-19T11:38:18.000Z","2025-12-04T00:00:00.000Z","not-verified","false","Martin Agyemang","696dfb45670907e68d30ba75","scamming frauds","scamming frauds. didnt refund us for a broken iterm that we couldnt use. ruined our occasion and didnt provide us with a refund. money thirsty thieves","1","GB","en","We are sorry to hear that this was your experience and we understand how frustrating a situation like this can feel.

This case was reviewed carefully by our resolutions team. Based on the information available to us, we were unfortunately unable to approve a refund. These decisions are always made after a thorough review and are never taken lightly.

We appreciate that this was not the outcome you were hoping for and we are sorry for the disappointment caused. If you have any remaining questions, our support team is always available to help clarify the decision.

Kind regards, 
Fat Llama","2026-05-28T07:11:02.350Z","1"
"https://www.trustpilot.com/review/fatllama.com?languages=all&sort=recency","6930227bc2713fcfaee40f92","Fat Llama","5af47693a3303b0001bf49c5","https://www.trustpilot.com/reviews/6930227bc2713fcfaee40f92","2025-12-03T13:43:55.000Z","2025-12-02T00:00:00.000Z","not-verified","false","Bethel Chigbu","67c7151fd2f1b4e43ad8dc4b","Very valuable platform and service","Very valuable platform and service. Has helped me stay in business after I got robbed and lost most of my gear. Seamless service. Very trustworthy. I particularly love the fact that both lender and borrower are insured.","5","GB","en","Thank you for taking the time to share your experience.

We are truly glad to hear that the platform has been able to support you during such a difficult situation. Knowing that our service has helped you continue your business means a great deal to us. Trust and security are central to what we do, so it is reassuring to hear that the insurance setup provides peace of mind for both sides. Thank you for your kind words and for placing your trust in Fat Llama.

Kind regards,
Fat Llama","2026-05-28T07:11:02.351Z","1"
"https://www.trustpilot.com/review/fatllama.com?languages=all&sort=recency","692e114e60879a3c44f38027","Fat Llama","5af47693a3303b0001bf49c5","https://www.trustpilot.com/reviews/692e114e60879a3c44f38027","2025-12-02T00:06:07.000Z","2025-11-27T00:00:00.000Z","not-verified","false","Shivam Chauhan","51f260f20000640001455769","Would have given 0 stars if possible ","I was renting on here for a while and they never took any responsibility for anything so I purposely never rented anything super expensive. However what they did recently is just absolutely horrible behavior. They gave my number to a renter who was not even verified who called me late in the night and didn't speak English well at all and kept asking for free extensions. He sounded like a prick and these guys are completely at fault for giving my number out openly like it's a dating app. I will write a complaint to the UK data protection officer and trading standards.","1","IN","en","Thank you for sharing your feedback. We are very sorry that you have felt let down and we understand why this experience caused concern.

We would like to clarify that we never share contact details until a booking has been fully verified and confirmed. In this case the borrower completed verification and the booking was confirmed before any contact details were exchanged. The borrower chose to cancel only after the verification was completed.

We recognise that the status shown after the cancellation may have been confusing and we have flagged this internally as an optimisation request.

We are also sorry that your interaction with the borrower felt unpleasant. That is not the experience we want for any user and we take your feedback seriously. If there is anything further you would like us to look into, our support team is here to help.

Kind regards,
Fat Llama","2026-05-28T07:11:02.351Z","1"
"https://www.trustpilot.com/review/fatllama.com?languages=all&sort=recency","6928cea7dca862e3cc1046ba","Fat Llama","5af47693a3303b0001bf49c5","https://www.trustpilot.com/reviews/6928cea7dca862e3cc1046ba","2025-11-28T00:20:23.000Z","2025-11-27T00:00:00.000Z","not-verified","false","Rane Smith","5c0e5ca9f1abeb11224446e4","Simple peer-2-peer lending platform","Simple peer 2 peer lending app with built-in insurance being a key benefit.

Have rented out my turntables a couple of times and enjoyed using the app.","5","GB","en","Thank you for taking the time to share your feedback. We are really glad to hear that you have enjoyed renting out your turntables and that the app has worked well for you. Our goal is to make peer to peer lending simple and secure.

We appreciate you being part of the community and hope you continue to have great rentals ahead.

Kind regards,
Fat Llama","2026-05-28T07:11:02.351Z","1"
"https://www.trustpilot.com/review/fatllama.com?languages=all&sort=recency","6924f9692e65a53e567a3632","Fat Llama","5af47693a3303b0001bf49c5","https://www.trustpilot.com/reviews/6924f9692e65a53e567a3632","2025-11-25T02:33:45.000Z","2024-12-01T00:00:00.000Z","not-verified","false","Talha Sheikh","6924f95308dabd006bd8b873","Dodgy/failed verification","Even though I was of age to use Fat Llama, the amount of security checks which failed time and time again made it impossible to organise rentals. I had an urgent film project to complete and Fat Llama wasted 2 days of my time. It also asked for a suspicious amount of ID and documentation that I provided but it made me feel uncomfortable. 

Experience might have been different for other people, but I personally do not recommend this company. ","1","AU","en","Thank you for sharing your feedback. We are sorry to hear that the verification process was frustrating and that it affected your project timeline. Our security checks are in place to keep the community safe, but they should never feel unclear or overly demanding. We understand how this experience would be disappointing.

For most rentals verification is fast and automated. However, every rental is reviewed individually and the process can differ depending on factors such as item value and a user’s rental history. We are continuously working to improve our processes, as we want to offer an experience that is safe, secure and as seamless as possible for everyone.

Kind regards,
Fat Llama","2026-05-28T07:11:02.351Z","1"
"https://www.trustpilot.com/review/fatllama.com?languages=all&sort=recency","6920a7e832a1034f024d0cf8","Fat Llama","5af47693a3303b0001bf49c5","https://www.trustpilot.com/reviews/6920a7e832a1034f024d0cf8","2025-11-21T19:56:56.000Z","2025-11-18T00:00:00.000Z","not-verified","false","Trey Mutazu","6815f1854db5a0a3fce734c4","Very great customer service and I loved it","Very great customer service and I loved how easy and convenient it was to rent out from them","5","GB","en","Thank you so much for your kind review. We are really glad to hear that you found the service helpful and that the rental process felt easy and convenient. We always aim to make things as smooth as possible for our users, so it means a lot that this was your experience. If you ever need anything in the future, we are here to help.

Kind regards,
Fat Llama","2026-05-28T07:11:02.351Z","1"
"https://www.trustpilot.com/review/fatllama.com?languages=all&sort=recency","691e25b7e686641d23da68f5","Fat Llama","5af47693a3303b0001bf49c5","https://www.trustpilot.com/reviews/691e25b7e686641d23da68f5","2025-11-19T22:16:55.000Z","2025-11-19T00:00:00.000Z","not-verified","false","Daniel Dwumfour","68fd3a5d7c44140df7b82e1e","Fatlama is reliable","Fatlama is reliable, efficient and essential. As a photographer and videographer, this service is a life saver and unexpectedly allows us to potentially network with other creatives. ","5","GB","en","Thank you for your thoughtful review. We are really glad to hear that Fat Llama has been a reliable and efficient resource for your photography and videography work. It is great that the platform also helps you connect with other creatives. We appreciate you being part of the community and are always here if you need anything.

Kind regards, 
Fat Llama","2026-05-28T07:11:02.351Z","1"
"https://www.trustpilot.com/review/fatllama.com?languages=all&sort=recency","691e071b63d59ebec0cf020d","Fat Llama","5af47693a3303b0001bf49c5","https://www.trustpilot.com/reviews/691e071b63d59ebec0cf020d","2025-11-19T20:06:19.000Z","2025-11-19T00:00:00.000Z","not-verified","false","Roy Radcliff","691e0715aa3048bf4c78219a","Joke of a company do not use","Joke of a company do not use. I provided on request 3 photos of my face, bank statements, passport, drivers licence, linked in profile, social media account, most recent employment contract, proof of income, call sheet for the shoot, e-mail correspondence about the shoot, invoice for shoot, a storyboard and a script. Then got a security call asking me 20 questions about the camera i wanted to rent and the shoot itself. Still rejected the rental. You need less documents to rent a car 20 x the value of the gear I wanted to rent, Customer service team seem lobomised. Overall an absolute s**t show DO NOT USE THIS COMPANY","1","GB","en","Thank you for taking the time to share your feedback. We are sorry to hear how frustrating the verification process felt. For certain higher value rentals we ask for additional information to help keep both lenders and renters protected. The requirements can vary depending on the rental, and most bookings are verified very quickly through our automated checks.

We appreciate that the process in your case felt excessive, and we are sorry that your experience did not meet the standard we aim for. Our support and verification teams are real people working hard to help our users, and we are sorry if we fell short for you on this occasion.

Kind regards
Fat Llama","2026-05-28T07:11:02.351Z","1"
"https://www.trustpilot.com/review/fatllama.com?languages=all&sort=recency","691b25a70bcc7c8a3b81943f","Fat Llama","5af47693a3303b0001bf49c5","https://www.trustpilot.com/reviews/691b25a70bcc7c8a3b81943f","2025-11-17T15:39:51.000Z","2025-11-17T00:00:00.000Z","not-verified","false","Fraser Taylor","65b8c4e6d05af30013a9a1fa","Have been renting on FatLlama for a few…","Have been renting on FatLlama for a few years. A great way to earn on things you don’t always use ","5","GB","en","Thank you for sharing your experience. We are really glad to hear that renting out on Fat Llama has been a good way for you to earn on items you are not using regularly. We appreciate you being part of the community and are here if you ever need support.

Kind regards,
Fat Llama","2026-05-28T07:11:02.352Z","1"
"https://www.trustpilot.com/review/fatllama.com?languages=all&sort=recency","691b15eb534367f263f27fe1","Fat Llama","5af47693a3303b0001bf49c5","https://www.trustpilot.com/reviews/691b15eb534367f263f27fe1","2025-11-17T14:32:43.000Z","2025-11-03T00:00:00.000Z","not-verified","false","Consumer","691b15e5ef3d6cc9edc9141e","Very helpful from those renting…","Very helpful from those renting equipment as well as the customer service! ","4","GB","en","Thank you so much for sharing such a positive review. We are really glad to hear that renting equipment has worked well for you and that our customer service team has been helpful. We appreciate you taking the time to let us know.

Kind regards,
Fat Llama","2026-05-28T07:11:02.352Z","1"
