"companyPageUrl","reviewId","companyName","businessUnitId","reviewUrl","reviewDate","reviewDateOfExperience","reviewLabel","isReviewVerified","reviewer","reviewerId","reviewTitle","reviewDescription","reviewRatingScore","reviewersCountry","reviewLanguage","reviewCompanyResponse","scrapedDateTime","scrapedAtReviewPageNumber"
"https://www.trustpilot.com/review/lensrentals.com?languages=all&sort=recency","6a17bfa12f97b0c0ea27ba5e","Lensrentals.com","5cb20201a8feeb00015735b5","https://www.trustpilot.com/reviews/6a17bfa12f97b0c0ea27ba5e","2026-05-28T06:08:01.000Z","2026-05-14T00:00:00.000Z","not-verified","false","Candice Corbin","6a17bf928dd5c4c0818a35a9","A company that cares about you ","What could have turned into a complete disaster became the reason I trust LensRentals more, because their team stepped in quickly and took responsibility when it mattered.

My large rental order was not delivered on time as a fedex driver didnt knock on my door and just left a notice saying they missed me, it was captured on camera, not having it arrive on time caused real stress, lost preparation time, and financial loss before a professional job. Because the gear arrived late, I did not have the proper time I normally need to inspect everything, test it, organize it, and prepare calmly.

That said, LensRentals’ team took the situation seriously. They jumped in, the same day,  took responsibility for the loss, and overnighted what was needed so I did not miss the entire rehearsal day. That mattered a lot.

Even though the delay created real problems for me, the way their team responded built trust. They put the customer first in the best way they could under the circumstances, and took care of what was needed to cover what i lost financially and  because of that, I would feel comfortable using them again.  ","5","US","en","","2026-05-28T07:41:01.341Z","1"
"https://www.trustpilot.com/review/lensrentals.com?languages=all&sort=recency","6a0e1f937866977a56e762f9","Lensrentals.com","5cb20201a8feeb00015735b5","https://www.trustpilot.com/reviews/6a0e1f937866977a56e762f9","2026-05-20T22:54:43.000Z","2026-05-19T00:00:00.000Z","not-verified","false","Tim Tam","6a0e1f7d4a5f8197136dd0b6","Scam..","Scam... classic bait-and-switch ","1","US","en","","2026-05-28T07:41:01.341Z","1"
"https://www.trustpilot.com/review/lensrentals.com?languages=all&sort=recency","69fcf572ebb50ecb411116be","Lensrentals.com","5cb20201a8feeb00015735b5","https://www.trustpilot.com/reviews/69fcf572ebb50ecb411116be","2026-05-07T22:26:26.000Z","2026-05-01T00:00:00.000Z","not-verified","false","Scott Mobley","681d72b3bf768b46eef3ec1c","good communication but they don't…","good communication but they don't guarantee a deliver date so i needed  it by Monday since i was flying out of the country on Tuesday. So i had to have arrive Friday to make sure i got before i left on a photography trip . They charged extra 3 days but when i returned it 2 days early they did not give me a credit . ","4","US","en","","2026-05-28T07:41:01.341Z","1"
"https://www.trustpilot.com/review/lensrentals.com?languages=all&sort=recency","69fbd532da14dc826f833fe1","Lensrentals.com","5cb20201a8feeb00015735b5","https://www.trustpilot.com/reviews/69fbd532da14dc826f833fe1","2026-05-07T01:56:34.000Z","2026-05-01T00:00:00.000Z","not-verified","false","Christian von Delius","5cdc7d06d7bca40be6762066","I was looking for a DJI Avata drone","I was looking for a DJI Avata drone, and used was acceptable, if it came with all the parts (battery, props and was unbound) for a reasonable price. Going blind to a website, I have seen a number of well done scam sites, but after evaluating Lens Rentals website, because they offered rentals and used items, I decided to take a chance. The drone was competitively priced, included spare props, and a battery, I was shocked when it arrived, WELL packaged, quickly, in the original RETAIL box, with the accessories package (screws, allen wrench, a L and R prop, charge cradle, cable and original charger, missing only the user manual. I already had DJI FPV Goggles V2 and an original Motion Controller, so I specifically said, 'if this is 'unbound', do not ship it'; I never heard anything, back, so when it arrived quickly, I set about to bind it to the Goggles, which it showed bound, but gave me the option to 'unbind' (from the previous owner', which it did, bound immediately to the Goggles, and then the Controller, so I was able to immediately go out and teach myself to fly it successfully. I want to say I am VERY happy with Len's Rentals and will certainly go there for future drone and photography needs. 20 Stars. You can rest assured these guys are a quality operation. Love that I received the retail box. Third flight  video here in NW Montana: youtube v=vklkWEpNP_s Insanely good 4K footage.","5","US","en","","2026-05-28T07:41:01.341Z","1"
"https://www.trustpilot.com/review/lensrentals.com?languages=all&sort=recency","69fa26f1ab9916e4b210c19a","Lensrentals.com","5cb20201a8feeb00015735b5","https://www.trustpilot.com/reviews/69fa26f1ab9916e4b210c19a","2026-05-05T19:20:49.000Z","2026-05-05T00:00:00.000Z","not-verified","false","Aypawn Media","67412212e53c9a139d096efc","Customer of 3 years ","I've used Lens Rentals for over 3 years and they have treated me like family. I have actually never rented from them, but I've purchased everything from cinema cameras to cheap SD cards. I do need to call attention to why people do not agree with their grading. They only have 4 tiers, and I've purchased items that are ""working"" but look absolutely terrible. Reach out to them if you have issues they've gone above and beyond for me for my own mistakes when I contacted them. When I'm in need of professional used gear I always go to Lens Rentals first. ","5","US","en","","2026-05-28T07:41:01.341Z","1"
"https://www.trustpilot.com/review/lensrentals.com?languages=all&sort=recency","69caebd7fc1bd5b2b3092690","Lensrentals.com","5cb20201a8feeb00015735b5","https://www.trustpilot.com/reviews/69caebd7fc1bd5b2b3092690","2026-03-30T23:32:07.000Z","2026-03-29T00:00:00.000Z","not-verified","false","Kirigia","69caeaeb07ee8a5dcd093d89","Absolutely horrible!","Absolutely horrible!

I've seen mostly good reviews about this company, and they have some really competitive pricing. However, if you're a first-time buyer, forget it!

They wait 30 minutes after an order is placed, then ask you for the most random information, like a website. Then they come back an hour later and say my information is fake, and they want a $4,000 deposit!!!

I mean, at that point, you may as well just buy the camera outright, brand new! Also, if you're renting a camera, it's obvious you won't have the money to pay that deposit. What a scam this company is. I definitely will not be working with them.","1","US","en","","2026-05-28T07:41:01.341Z","1"
"https://www.trustpilot.com/review/lensrentals.com?languages=all&sort=recency","69c992ccf94f79cae7a2a92a","Lensrentals.com","5cb20201a8feeb00015735b5","https://www.trustpilot.com/reviews/69c992ccf94f79cae7a2a92a","2026-03-29T22:59:56.000Z","2026-03-29T00:00:00.000Z","not-verified","false","Consumer","69c992c78ee101c218c2e78e","Feel like I got robbed from them","Feel like I got robbed from them. Advertised a very good condition cfast 2.0 memory card. It came delivered and was in terrible worn condition. I don’t want to even stick it in my camera. I’m absolutely pissed save your self mental energy this company IS TERRIBLE. I’m in deep regret now because I just purchased a used camera from them a few days prior now I’m afraid something is wrong with it because of how terrible there quality control is.","1","US","en","","2026-05-28T07:41:01.341Z","1"
"https://www.trustpilot.com/review/lensrentals.com?languages=all&sort=recency","69c332391ab57ba96da47b50","Lensrentals.com","5cb20201a8feeb00015735b5","https://www.trustpilot.com/reviews/69c332391ab57ba96da47b50","2026-03-25T02:54:17.000Z","2026-03-24T00:00:00.000Z","not-verified","false","Andy Wilhelm","69c332312c7036ea257b20ea","Excellent experience ","I purchased a used piece of equipment for recording(Cloudlifter Z). Product came very well packaged and worked excellent! 
Also customer service was great! Very friendly, and patient. I needed to fix my address after package was shipped(my fault). They made sure to reach out to UPS  in a timely manner, and kept me updated throughout. ","5","US","en","","2026-05-28T07:41:01.342Z","1"
"https://www.trustpilot.com/review/lensrentals.com?languages=all&sort=recency","69851d0190fd4a9754284c03","Lensrentals.com","5cb20201a8feeb00015735b5","https://www.trustpilot.com/reviews/69851d0190fd4a9754284c03","2026-02-06T00:43:13.000Z","2026-02-05T00:00:00.000Z","not-verified","false","Kevin Rosa","65807b7b4c9cb80012ce3042","Unmatched","Lensrentals always provides unmatched customer service. Their team is uber-efficient, kind and committed, and knowledgeable in all assets. I’ve used them since High School, will always use them, and will always recommend them to everyone. They’re truly unmatched. ","5","US","en","","2026-05-28T07:41:01.342Z","1"
"https://www.trustpilot.com/review/lensrentals.com?languages=all&sort=recency","697287bcca3dd61741291b68","Lensrentals.com","5cb20201a8feeb00015735b5","https://www.trustpilot.com/reviews/697287bcca3dd61741291b68","2026-01-22T22:25:32.000Z","2026-01-18T00:00:00.000Z","not-verified","false","luxe bent","697287b2c37c2863ea1c7977","Horrible ","Hi, here in 2026 trying to do 1st time business with this company by renting and giving them a shot, but unfortunately they declined my request. 1 camera, apparently there fake verification process couldn't verify me. Then when I called to verify, they still couldn't verify me with submitted information.  What a joke.","1","US","en","","2026-05-28T07:41:01.342Z","1"
